query_id,query_text,docid,colbert_score,initial_score,combined_score,rank,method
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",60741795,5107.4404296875,-5.590082,3573.5312761812497,3,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",7060705,5074.0009765625,-5.708488,3550.08813719375,4,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",46347459,4977.75390625,-5.513725,3482.773616875,5,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",51521590,4901.55517578125,-5.800099,3429.348593346875,6,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",68430475,4890.11474609375,-4.260286,3421.802236465625,7,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",2280264,4868.3974609375,-4.658284,3406.4807374562497,8,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",25016561,4794.517578125,-5.887955,3354.3959181875,9,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",53764099,4614.12890625,-5.280931,3228.3059550749995,10,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",41188920,4546.51123046875,-5.198789,3180.998224628125,11,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",41555484,4396.0791015625,-6.212883,3075.39150619375,12,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",17666428,4390.3271484375,-5.448391,3071.59448660625,13,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",62939634,4369.6103515625,-6.156649,3056.88025139375,14,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",64347823,4362.9453125,-6.368717,3052.1511036499996,15,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",1245739,4353.5517578125,-5.866034,3045.7264202687497,16,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",59847690,4350.228515625,-5.448329,3043.5254622374996,17,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",22643414,4347.255859375,-6.250687,3041.2038954625,18,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",51536847,4342.1181640625,-2.767636,3038.6524240437498,19,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",20363219,4337.322265625,-5.68738,3034.4193719375,20,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",1853795,4313.82568359375,-5.870251,3017.916903215625,21,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",51528564,4311.330078125,-1.436623,3017.5000677875,22,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",60265023,4310.2939453125,-5.062788,3015.6869253187497,23,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",8560225,4307.98583984375,-5.101847,3014.059533790625,24,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",65727415,4307.9501953125,-5.619983,3013.8791418187498,25,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",56306191,4307.7578125,-6.400903,3013.5101978499997,26,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",8414188,4289.66552734375,-5.926178,3000.988015740625,27,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",72185009,4289.396484375,-5.810096,3000.8345102625,28,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",68432064,4280.3271484375,-5.901693,2994.45849600625,29,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",25354164,4277.990234375,-6.40739,2992.6709470625,30,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",2174824,4273.201171875,-5.41324,2989.6168483124998,31,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",26429596,4267.8359375,-6.154875,2985.6386937499997,32,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",15559251,4241.01220703125,-3.78262,2967.5737589218747,33,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",11044878,4237.09619140625,-6.190449,2964.1101992843746,34,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",44899838,4235.6396484375,-3.281616,2963.96326910625,35,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",50025933,4231.1904296875,0.458818,2961.97094618125,36,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",5259161,4228.2666015625,-5.350579,2958.18144739375,37,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",50969737,4219.798828125,-4.551047,2952.4938655875,38,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",45052692,4214.7431640625,-6.148168,2948.47576444375,39,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",65596389,4213.38818359375,-5.113255,2947.837752015625,40,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",457964,4200.4404296875,-3.830551,2939.15913548125,41,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",16045597,4177.73828125,-5.483596,2922.7717180749996,42,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",66188406,4174.52197265625,-5.570126,2920.494343059375,43,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",35749416,4151.552734375,-5.863066,2904.3279942625,44,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",65464444,4148.66357421875,-5.463141,2902.4255596531248,45,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",22644183,4137.0263671875,-5.937174,2894.13730483125,46,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",31972917,4130.7041015625,-4.28583,2890.2071220937496,47,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",31279604,4117.013671875,-5.848881,2880.1549060125,48,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",56103035,4105.76513671875,-5.857349,2872.278391003125,49,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",47151024,4086.345703125,-6.471477,2858.5005490874996,50,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",21305887,4083.224609375,-6.132002,2856.4176259625,51,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",2003818,4080.9638671875,-6.002218,2854.87404163125,52,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",7251868,4064.430419921875,-6.445829,2843.1675452453123,53,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",23091399,4040.6015625,-4.73931,2826.9993007499997,54,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",1759344,4039.9423828125,-6.15444,2826.1133359687497,55,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",1809458,4030.854736328125,-6.49953,2819.6484564296875,56,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",4794695,4028.109375,-6.067655,2817.856266,57,ColBERT
589,"German, Dutch, or Flemish film (2015-2020) about a bearded, dirty, nearly naked man who moves into a family's home and dominates their lives, possibly a mythical creature, with a title consisting of a single word.  #informationretrieval #queryrewriting #film #foreignfilm #mysterymovie #helpmeidentify #movietitle #queryrewriting #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #queryrewritingpractice #queryrewritingexercise #queryrewritingtask #queryrewritingexample #",67212040,4027.70751953125,-5.30851,2817.802710671875,58,ColBERT
